Ozone,Nitrogen Oxide,PM2.5,PM10
42.70087,18.36044,12.106,25.463
51.58108,6.98495,14.75,37.995
46.0726,4.19097,12.281,26.905
39.43671,7.58366,9.939,14.69
38.2806,7.83312,10.908,15.993
24.31553,13.07184,15.75,20.818
23.99996,19.62438,17.297,21.963
21.23704,38.25092,19.047,23.443
17.72601,49.94239,5.078,6.98
25.50558,41.80992,5.226,7.433
36.59664,35.42368,4.075,6.975
41.67242,36.37163,3.101,6.363
35.62653,47.59745,2.807,7.155
27.2646,54.18326,4.224,13.548
20.12524,64.31143,3.948,13.748
24.98873,63.31358,4.014,12.44
16.44415,65.45896,3.79,12.965
18.45132,70.44821,3.443,13.325
15.35738,71.09681,3.509,13.373
17.62512,70.89724,3.413,12.313
13.3416,71.24649,3.797,11.98
11.14462,70.79746,3.476,9.625
13.0007,66.5067,3.953,11.253
19.41331,58.12476,4.302,11.953
24.90314,49.29379,4.724,11.02
42.78119,35.17421,5.127,15.555
46.97817,28.33894,5.361,16.973
27.60646,48.19616,5.234,16.51
17.00021,54.08347,4.807,11.16
15.51085,61.36778,4.96,11.263
13.66226,63.72935,4.778,11.323
14.27745,66.45681,4.979,11.54
58.91887,4.09119,6.21,10.748
47.8235,17.11313,5.502,10.128
47.8082,25.34539,6.212,13.378
45.47973,33.2783,4.467,8.285
41.41423,33.82712,3.632,8.993
28.9127,51.8882,4.929,20.488
20.34326,52.83616,4,13.318
14.59524,62.76477,2.984,8.763
22.18691,55.92949,3.972,9.598
25.50701,43.9054,4.948,12.578
11.04899,63.66283,4.408,13.838
16.39347,57.82541,4.087,12.098
15.83215,61.51745,5.613,16.2
10.91273,63.26369,5.134,13.73
12.54648,59.67143,5.684,15.798
15.56823,54.43272,6.542,13.943
23.69827,47.79702,7.064,15.378
31.46684,42.6082,7.248,20.14
27.64806,42.90755,8.278,21.808
19.62608,44.10497,8.969,22.215
12.79893,46.30024,8.759,12.833
10.77981,48.64519,9.019,11.433
12.52496,48.7616,8.861,11.48
12.85455,52.35386,6.677,8.775
29.7169,31.23271,5.889,9.868
55.91003,6.88517,6.047,10.268
40.61242,24.34754,5.248,8.38
37.47783,25.19571,6.04,9.083
34.98967,32.48002,5.524,8.938
36.23901,34.77507,5.901,8.733
37.17709,44.554,5.625,12.008
33.37313,53.83401,5.514,15.77
19.17425,65.00993,5.729,17.543
21.15082,64.21165,6.097,21.843
16.40638,69.8495,6.627,17.833
15.00548,70.19875,5.172,15.085
14.40734,68.40262,5.033,13.253
23.3827,65.15961,5.606,20.933
34.59234,51.53895,7.5,19.958
39.22872,27.19141,12.618,24.025
41.02647,20.45593,14.052,24.228
51.37501,10.42753,14.67,35.825
51.5304,2.94366,10.465,14.84
49.2507,0.89807,8.691,11.07
51.33007,1.29721,9.561,13.903
43.90622,2.6443,7.63,11.728
31.65124,16.09865,7.205,10.803
37.81204,21.75313,6.406,9.05
42.51727,25.19571,11.594,17.908
61.02023,10.92646,10.116,14.425
78.60136,2.04559,9.649,19.348
86.14187,1.54667,8.526,19.21
76.45028,8.03269,7.762,18.52
57.62267,24.19786,7.396,16.81
33.0939,46.64949,7.047,11.77
18.90602,62.66498,5.415,9.693
19.42478,62.5652,5.451,13.16
23.23974,55.231,6.097,12.568
26.27058,50.44132,5.936,15.148
16.27346,59.42197,4.807,10.16
25.20866,49.79272,5.71,10.663
22.02626,46.5497,6.408,14.563
28.61865,43.20691,6.474,14.915
44.57129,25.69464,11.134,19.753
45.59018,20.35614,13.061,18.67
55.56147,9.23011,11.373,16.543
57.90907,4.49033,10.009,14.38
49.81871,4.93936,8.632,12.763
35.82399,21.00474,7,10.983
28.83189,31.43228,5.965,9.483
16.27601,44.43759,5.762,9.293
22.64018,39.44834,5.776,9.935
14.3165,76.18585,11.219,17.33
19.0375,71.39617,13.099,18.015
18.6617,74.24004,12.646,16.808
21.24692,77.88219,9.821,13.918
22.75875,80.37682,7.326,12.57
17.2431,86.61338,5.307,8.8
19.30812,82.82155,5.613,8.985
17.26318,84.71747,5.238,8.258
27.24548,74.04047,4.861,8.155
11.45683,87.1622,4.679,9.133
21.28804,72.89294,4.552,8.09
21.58591,65.45896,9.384,13.513
24.43984,60.07057,14.04,21.158
25.54,59.17251,8.774,13.405
52.55646,38.81637,12.599,22.283
68.28199,23.00044,8.656,16.428
76.16962,13.92001,9.219,14.46
67.31331,3.29291,10.55,20.28
56.51485,1.29721,7.87,12.698
59.87798,1.19742,7.828,12.488
53.36353,11.37549,8.146,11.46
38.54835,30.13507,7.351,10.58
21.08212,43.10712,7.417,12.51
24.42645,38.58353,8.573,16.678
31.223,58.22455,1.873,3.413
15.22972,75.48735,4.45,6.163
17.25218,82.17295,6.748,10.013
13.09106,89.30758,5.738,8.185
12.89647,94.19704,4.913,8.673
12.53261,98.53769,4.984,11.013
17.59213,93.54844,5.564,10.388
13.23259,94.69597,5.469,9.748
15.8355,89.40736,5.774,10.825
15.08245,89.90629,7.601,13.855
12.57899,88.40951,9.599,16.743
11.81925,89.1579,10.144,17.058
11.32296,96.29253,9.785,17.61
15.27514,77.78241,11.047,18.45
14.87399,76.28563,9.842,16.735
14.44129,72.5437,11.146,16.983
13.90483,67.00563,13.309,17.845
16.27442,62.21595,15.816,21.26
17.33633,62.76477,16.795,22.728
17.0289,63.01423,16.465,23.148
11.30957,70.44821,16.316,25.205
11.07911,72.34413,17.182,23.135
11.65541,72.84305,17.42,24.393
12.57788,75.90312,14.976,24.088
19.21441,54.23315,3.906,8.793
21.25313,58.77337,4.262,9.32
23.75564,58.97294,3.59,8.263
12.58377,73.94069,2.792,5.455
11.42049,75.188,3.186,6.168
9.44345,77.53295,2.962,5.323
17.0638,76.38542,1.861,3.503
21.69731,69.60004,2.915,4.75
27.13359,64.66068,3.031,5.638
18.53165,67.25509,3.88,6.875
25.42286,60.66928,3.988,8.025
18.09082,62.86455,3.208,7.325
17.00165,62.31573,2.41,5.63
17.14652,67.60434,3.125,6.315
12.67462,75.98628,3.639,7.86
10.60003,63.66283,4.583,10.075
12.24335,60.41982,6.215,10.308
16.12763,54.23315,6.535,11.793
17.73222,49.29379,5.446,9.838
13.25745,58.47401,4.278,6.51
11.60935,58.67358,4.017,7.145
8.85679,64.91014,3.599,6.123
9.17044,62.79803,3.153,5.393
38.33925,45.9011,2.387,3.35
0,82.02327,16.66,22.403
0,73.09251,18.106,23.908
0,68.00348,20.156,26.725
15.40088,68.10326,22.274,30.205
14.13911,77.38327,22.861,31.288
25.94067,71.39617,23.861,32.058
27.52709,65.10971,15.418,21.538
26.11901,64.11186,10.736,18.408
32.85101,50.79057,8.092,15.883
30.35201,50.39143,7.736,15.483
0,0,,
0,0,,
0,0,,
0,0,,
40.71473,29.38668,,
47.65137,17.21291,18.887,35.878
50.06543,9.08044,21.153,36.795
50.89736,6.73549,18.804,31.608
38.53927,9.08044,16.172,23.348
34.33559,15.26711,13.109,19.115
37.23398,15.81592,9.752,15.373
26.10897,31.48217,7.215,13.33
39.21199,21.48704,6.347,10.873
29.9217,40.7788,4.083,9.058
7.17618,62.01638,21.804,27.46
9.69829,61.16821,21.21,27.193
16.43746,52.48691,20.991,26.645
19.4463,47.69723,19.934,25.603
22.24046,48.24605,15.8,20.458
28.33034,48.44562,12.177,16.103
36.51488,45.35228,13.649,19.623
42.29303,44.70368,13.835,21.11
28.15965,55.82971,12.837,21.573
21.34159,64.36133,13.693,24.043
18.34613,66.35703,13.769,25.173
14.58138,70.24864,11.684,18.895
16.29402,66.15746,10.995,18.603
18.92514,56.47831,11.571,25.523
23.62368,54.73207,12.425,23.48
24.06403,55.28089,14.5,24.465
27.24595,53.33508,15.498,26.975
28.8252,53.73422,16.219,28.903
17.16086,65.60864,15.689,26.25
10.79893,65.65853,16.967,25.77
4.92851,72.99273,16.691,24.54
2.00478,79.57854,15.901,23.25
2.19874,81.09194,15.672,22.225
0,84.15202,16.144,23.415
9.08963,77.53295,9.267,18.248
14.55078,75.73682,9.896,18.785
15.61556,73.64133,10.132,19.043
20.5436,67.40477,11.62,18.483
24.01048,64.81036,11.311,20.148
27.19958,62.86455,10.894,20.308
29.28563,61.66713,10.83,20.943
29.07622,63.76262,11.21,21.945
23.68392,61.16821,10.943,21.475
19.27561,67.80391,11.061,20.533
20.37769,67.80391,11.399,21.363
23.02985,71.24649,11.323,22.498
18.07599,66.60649,11.946,21.943
18.74393,60.07057,14.097,22.96
18.88211,57.82541,17.469,26.398
23.10491,45.65164,22.462,33.785
28.75922,41.66024,25.944,38.25
35.22538,39.61465,24.585,35.043
24.11854,47.44777,23.314,30.213
11.2957,57.32648,22.969,28.903
7.14701,59.97079,23.033,28.695
5.8183,59.57165,23.057,29.47
6.08494,58.67358,23.175,29.03
7.02716,60.53623,22.646,28.04
18.16684,64.81036,13.552,20.248
20.75684,66.90584,11.186,15.913
22.14006,66.75617,10.594,15.355
20.72289,69.10111,10.285,16.778
22.02292,71.54585,9.741,18.383
21.12117,73.44176,7.311,13.64
22.02531,73.09251,6.137,14.79
19.50654,80.32693,5.679,18.78
18.12285,85.1665,5.894,21.805
17.29283,84.56779,6.007,22.003
11.44679,86.06456,5.967,21.325
14.32893,83.02112,5.295,20.493
12.71813,84.01897,5.153,21.498
17.50511,78.92994,6.545,18.168
15.14461,76.93424,6.368,19.068
18.75971,70.04907,6.519,19.158
31.13693,54.78197,8.281,21.278
35.49504,50.89035,8.59,20.075
26.01239,53.18541,7.939,17.138
15.64473,57.82541,8.429,16.693
10.35332,64.61079,8.656,17.36
7.42193,72.44391,8.828,18.208
7.2726,74.04047,8.92,18.045
8.64004,77.69925,8.828,17.178
15.66433,48.29594,29.243,33.685
13.50082,52.88605,25.033,28.995
18.63301,46.40003,18.347,21.618
18.80753,46.99874,14.354,17.365
19.86227,51.8882,14.979,18.253
22.32653,54.68218,17.212,21.688
15.60648,65.75832,19.408,23.425
12.841,66.25724,20.594,25.383
13.24358,65.95789,21.09,26.033
11.81638,72.44391,22.208,26.21
12.03058,71.39617,24.425,28.78
13.42432,64.511,25.889,30.428
16.8606,61.66713,26.099,31.143
16.53548,58.87315,25.922,31.558
18.01288,53.78412,25.137,31.975
21.25505,48.24605,26.04,34.52
24.71572,46.89895,27.745,36.728
23.64328,43.10712,25.866,34.758
19.28422,42.30884,23.3,30.663
17.11592,43.00734,23.071,31.993
15.59883,46.84906,21.757,28.303
13.69541,52.5368,19.686,25.518
16.84658,52.68648,18.868,24.865
18.1968,59.0062,16.34,22.438
8.50345,55.92949,9.359,13.508
15.83598,44.95314,9.564,14.283
21.93398,43.45637,9.377,14.083
19.35928,53.03573,9.344,13.038
19.04754,70.59789,12.389,17.4
16.80227,82.5222,12.434,20.328
13.05712,89.05811,11.547,17.535
8.55892,91.75231,9.807,15.89
8.03776,93.04951,10.762,17.338
7.16136,89.8065,12.255,17.708
9.21586,86.56349,15.163,21.463
10.37053,76.43531,18.604,26.273
15.54098,66.20735,18.481,26.353
13.1886,69.30068,16.335,21.945
13.79917,69.35058,16.316,22.515
21.19528,57.97509,11.899,15.883
15.73892,66.40692,8.712,11.14
14.54791,72.44391,7.526,9.493
9.67725,72.5437,12.307,13.953
12.9897,66.20735,19.08,21.878
14.55413,53.58455,25.484,28.535
13.67055,52.43702,28.967,32.363
13.38495,55.74655,32.62,36.678
12.08636,51.62211,32.083,36.91
13.01791,63.16391,13.189,26.558
14.94475,62.31573,13.255,25.153
21.74082,54.83186,12.3,23.715
16.73868,63.46326,10.8,18.508
15.5558,64.86025,12.05,21.673
17.26844,63.36348,12.802,23.343
20.77549,61.41767,12.04,21.683
15.52663,64.36133,11.229,20.193
14.20031,66.80606,13.16,23.91
12.43077,68.5523,15.137,26.913
14.67844,69.00133,14.359,26.45
15.82928,67.90369,14.406,28.86
18.87924,66.40692,14.347,29.933
17.78003,67.50455,13.396,25.94
16.95957,69.2009,12.884,24.728
14.96197,70.44821,10.767,20.233
13.34256,67.45466,13.526,25.235
18.67556,68.30283,13.469,22.975
14.96436,73.44176,14.08,25.713
7.05043,75.28778,13.215,22.963
7.72793,69.15101,13.234,21.605
9.67486,66.40692,11.717,18.48
10.34025,66.19072,10.25,15.995
8.59541,56.34526,9.059,15.135
24.39585,55.08132,9.17,15.045
44.18497,43.70583,9.901,17.78
46.75728,32.28045,11.363,21.655
37.79148,40.51271,11.757,21.898
38.91507,44.25465,11.418,24.015
22.96578,59.27229,10.748,20.168
19.89956,63.91229,10.599,20.21
23.00355,63.56305,10.151,19.073
21.5008,65.00993,11.017,23.748
25.04036,65.75832,11.099,22.16
16.50583,69.25079,10.554,20.04
19.34589,64.81036,9.88,21.31
22.34661,58.77337,9.71,19.745
21.40183,60.41982,9.859,21.005
18.28159,61.76692,10.92,24.87
18.22373,58.72347,10.734,22.208
26.18452,59.57165,9.175,19.048
26.01956,57.67573,9.219,19.578
26.65786,61.06842,9.297,20.955
10.4346,79.32908,9.156,18.908
6.27204,79.52865,9.5,19.46
15.45587,55.28089,10.014,19.195
12.00604,64.06197,10.854,21.928
4.00031,81.89022,11.193,20.76
61.05322,33.82712,17.859,24.813
65.63987,35.274,18.566,25.353
45.60452,60.81896,18.922,29.055
50.70372,58.32433,15.946,26.265
60.14191,46.20046,13.807,26.343
45.18377,55.58025,11.55,22.33
31.6055,67.15531,11.986,24.258
31.17136,74.33983,13.627,27.528
26.52064,76.63488,13.66,27.51
17.48121,79.07961,11.736,21.43
19.25792,74.28993,12.057,23.188
19.66958,71.1966,10.719,21.99
25.80823,65.65853,10.347,21.558
28.40541,60.91874,10.073,19.98
32.73818,55.08132,10.665,20.695
26.69993,52.03788,9.767,17.91
25.26269,49.8925,9.415,17.695
58.57175,13.62065,14.033,27.523
62.75582,1.84602,15.382,45.51
53.81297,0.94796,13.234,26.63
47.82398,1.24731,11.021,20.51
56.49382,3.69205,8.248,14.285
31.91006,24.68016,7.894,12.505
24.55969,45.50196,9.005,13.893
79.15073,3.04344,46.208,56.818
76.58128,13.27141,45.09,55.598
65.72067,27.84002,36.066,43.513
44.22035,57.72562,10.79,14.833
53.80628,63.31358,23.243,33.118
82.42014,38.36733,33.828,51.238
69.11201,54.5824,29.097,44.983
50.16344,57.17681,18.934,32.03
21.02666,80.55976,4.486,9.203
22.2666,87.51145,,
28.1783,87.36177,13.609,24.038
44.70086,61.41767,28.571,47.32
56.39532,46.89895,31.604,55.89
66.73382,25.59485,39.531,65.078
69.65612,15.317,40.656,66.215
76.34604,7.38409,39.007,58.748
73.58009,5.78753,35.599,54.173
61.22725,9.92861,31.002,46.383
58.02908,15.41678,26.748,37.943
44.65305,28.48862,23.632,32.963
32.58183,45.15271,23.469,31.95
32.16395,46.94884,20.689,27.36
30.39217,53.15214,18.781,26.633
43.62285,45.43544,18.066,25.06
11.89527,77.63273,9.495,12.148
24.16635,73.39187,8.568,11.278
40.89547,62.5153,7.929,10.24
39.07572,63.26369,5.939,7.965
31.05087,71.79531,3.915,5.913
27.09773,72.69337,2.682,6.075
19.85271,74.83875,1.844,3.658
16.89598,73.14241,2.243,4.37
16.40351,72.5437,2.689,6.965
18.60815,65.75832,2.776,6.688
20.11042,58.62369,2.988,5.97
23.23927,53.48476,3.818,5.838
34.61482,46.5497,4.684,6.815
30.73244,44.65379,2.566,4.765
35.65283,48.5454,5.804,9.543
29.10682,47.04863,12.37,16.598
34.71713,36.02239,10.111,12.863
37.29375,30.73378,5.417,7.888
28.06498,36.87056,4.031,5.803
28.20938,28.73808,7.755,9.51
34.37002,21.05464,30.569,34.348
45.20528,16.31485,42.191,48.2
56.02286,11.9742,43.437,50.545
81.64717,1.39699,45.005,53.27
34.74678,54.03358,9.833,13.285
44.17253,49.49336,10.344,14.653
58.36328,40.91185,9.113,12.81
67.59875,32.87916,7.05,10.628
35.25359,62.5652,5.215,8.323
25.85987,72.69337,4.884,7.993
18.98013,78.83015,5.387,8.463
15.53811,85.26628,5.58,9.175
17.5228,84.81725,5.226,9.92
18.00475,85.36607,5.564,9.125
15.58162,78.5308,4.656,7.39
21.24309,76.23574,6.16,8.63
26.07981,69.00133,8.375,11.933
20.03439,72.89294,9.545,13.765
22.31648,71.34628,11.877,15.87
24.37147,67.8538,14.198,17.418
33.41568,58.92304,13.585,15.978
33.32101,51.78842,14.415,16.74
19.98754,64.76047,17.177,21.093
11.39707,80.87574,16.925,21.058
8.91894,86.5136,14.415,18.113
4.35572,91.00392,10.583,13.143
6.90986,83.22069,10.573,12.865
8.21929,83.15417,9.877,12.87
16.83526,44.85336,7.045,12.555
37.8675,31.03314,6.821,11.95
62.03768,14.81807,6.323,11.57
76.00992,7.73334,4.425,10.22
56.83902,23.44948,4.366,13.815
32.0798,44.75357,3.785,10.743
22.18883,58.32433,4.408,10.828
24.64926,55.48046,4.776,11.683
12.52257,76.08606,4.109,7.668
10.04588,76.98413,3.936,8.043
7.19243,75.33768,2.958,8.578
9.39468,69.74972,3.406,6.588
8.94046,69.8495,2.835,5.375
10.26965,67.2052,2.535,5.06
11.40567,65.50885,3.262,6.243
7.32966,65.90799,3.514,8.048
9.1604,65.55875,2.509,4.613
18.03679,55.18111,2.521,5.963
21.41522,49.99229,3.368,6.538
7.49365,63.46326,5.106,7.918
10.47668,64.31143,5.314,8.545
28.65021,48.79487,7.519,11.103
36.13669,43.77235,8.66,11.915
22.75811,63.72935,9.323,12.693
11.27467,37.61895,4.502,6.96
24.66025,33.82712,6.134,8.793
50.55694,18.11098,5.887,8.68
56.1706,22.40173,4.955,8.82
52.46657,25.79442,3.993,5.99
33.5266,43.45637,3.415,5.73
31.09916,50.44132,3.257,6.538
28.73388,54.68218,3.458,8.213
28.49912,50.49121,3.943,8.595
25.33584,50.04218,4.519,8.863
24.74918,46.30024,4.901,9.22
22.71333,45.50196,5.193,8.495
25.90625,42.50841,5.094,7.918
30.34133,38.36733,4.519,6.458
31.62032,38.46712,3.663,5.27
41.59209,28.88776,2.691,4.598
40.04584,33.02884,3.604,5.54
40.80845,32.13077,3.995,6.89
30.40684,37.2697,4.139,7.285
23.09296,39.46497,5.017,8.26
30.66837,30.48432,6.281,10.573
16.66122,42.00949,5.915,9.643
21.96634,35.78955,6.179,10.423
16.28494,42.64146,6.394,11.145
15.43579,36.27185,4.708,6.618
27.29042,26.34324,5.448,7.91
51.95737,10.92646,4.724,7.353
52.21508,13.12173,4.686,7.428
31.12546,26.04389,4.243,6.788
31.96744,29.48647,3.672,7.108
26.07311,37.51916,3.101,5.978
28.59761,38.26755,3.809,9.553
27.79245,38.5669,4.967,14.728
19.76903,47.84691,6.851,34.608
15.40567,56.12906,6.087,27.653
12.92133,55.38068,6.019,32.183
13.45205,51.98799,5.175,18.633
15.13457,44.80347,6.927,32.103
13.016,35.72303,3.696,9.155
20.13528,24.44733,4.92,15.218
20.14962,24.84647,4.307,8.145
30.71523,18.36044,5.024,8.983
26.76448,19.45808,5.568,8.06
16.29976,20.95485,4.363,6.528
11.23881,27.2912,4.667,6.33
9.72267,29.88561,5.184,7.33
8.77009,32.52991,4.427,6.035
7.76539,37.25307,4.533,6.795
23.89382,21.75313,8.354,11.538
38.51201,9.62925,7.979,10.59
42.26625,5.78753,5.651,8.298
49.17611,8.43183,3.873,6.865
73.5624,2.54452,3.182,6.355
50.6889,19.45808,2.41,5.968
45.64659,28.48862,1.873,4.66
54.80269,22.80087,2.5,6.243
30.17734,44.75357,1.764,4.578
48.65687,10.27786,3.366,7.54
37.28993,18.95915,3.486,6.708
50.41254,8.28216,6.052,8.685
45.85219,6.83527,8.142,12.003
43.51798,7.3342,6.116,10.288
44.29541,11.37549,4.604,8.023
46.55503,10.57721,3.719,5.995
51.87656,4.39054,3.962,9.49
45.08432,6.88517,3.139,7.205
25.56439,23.89851,1.913,3.593
15.03703,31.78152,2.792,4.958
22.59141,22.10238,4.127,5.503
21.01551,22.05249,5.316,7.29
19.2831,28.93765,5.132,7.458
14.0811,33.19514,5.142,6.703
23.6036,38.36733,3.927,5.91
37.25263,25.79442,5.151,6.785
37.06043,27.09163,5.059,7.403
48.56555,17.76173,5.493,8.358
61.25546,13.82022,5.25,10.23
72.66974,9.28001,5.309,11.045
63.95257,14.26926,4.776,9.998
71.97694,12.32345,4.788,12.448
60.45317,23.89851,4.139,12.078
32.67267,46.40003,3.698,12.003
19.01742,52.28734,4.052,12.498
9.67821,59.72132,3.802,9.258
8.41118,60.27014,3.448,8.03
16.63253,47.59745,4.116,10.708
19.72409,39.914,4.441,10.73
22.28541,31.63185,5.12,11.868
18.41403,28.08948,4.752,9.598
27.09056,19.40818,5.104,9.048
30.02434,13.47098,5.743,9.923
29.87612,9.42968,6.151,9.893
22.50917,14.16947,5.359,9.555
19.64042,20.10668,5.67,9.525
18.10883,26.54281,6.637,10.248
15.6723,30.99987,7.179,10.363
50.15675,4.09119,5.434,8.54
46.18496,15.01764,5.521,8.625
44.90454,23.89851,4.028,7.258
67.52464,9.03054,4.84,9.988
0,26.94195,3.097,5.958
29.30619,52.83616,2.585,4.673
30.02912,58.87315,2.887,4.915
44.053,47.8968,2.946,5.79
32.32986,49.94239,4.142,8.023
11.31483,61.16821,5.109,8.908
18.72146,57.97509,4.752,8.445
14.841,58.17466,3.752,7.205
17.21585,58.62369,3.783,7.703
19.82163,55.92949,3.34,8.223
22.22803,44.20476,4.399,8.745
20.18787,33.42798,7.21,11.54
29.85938,26.34324,6.644,9.643
35.64804,19.45808,6.863,9.65
37.13979,11.67485,8.359,15.35
32.95572,14.76818,6.934,10.618
17.99758,30.68389,5.634,8.41
16.11138,37.46927,4.55,6.69
17.37889,37.9183,3.788,5.918
16.0089,47.23157,2.67,4.393
10.37149,58.72347,4.359,8.345
22.19265,53.48476,4.139,8.275
57.21865,25.49507,3.894,7.558
45.19238,41.51056,3.109,6.57
32.57322,53.43487,2.524,5.225
26.30453,62.06627,2.792,6.035
23.33154,64.71057,2.748,6.508
23.62846,61.11831,2.663,6.373
27.19288,61.11831,2.46,5.158
20.56416,65.2095,3,6.355
19.10779,66.45681,2.377,5.215
20.28589,59.57165,2.462,6.39
20.18739,57.47616,2.163,6.105
12.31124,64.16176,2.349,5.895
19.99375,54.5325,2.2,6.053
12.93376,55.33078,2.191,6.333
16.88785,41.46067,3.078,6.46
30.92752,27.74023,3.625,6.375
37.69346,15.11743,4.028,7.24
34.63633,8.43183,3.807,8.635
22.90697,19.45808,3.823,8.1
20.67317,23.54926,4.212,7.098
26.16045,19.15872,7.318,12.18
44.59568,10.64373,5.335,8.375
29.00402,46.30024,8.887,12.798
31.4764,45.55185,6.498,9.685
46.48379,36.97034,7.469,11.63
39.1178,48.74497,5.019,8.465
34.64063,59.02283,4.297,6.98
20.23664,72.69337,3.276,4.89
11.4181,80.72607,2.722,4.963
9.01839,83.61983,2.8,5.098
8.7406,84.66757,2.854,4.648
7.51756,85.36607,3.658,6.328
6.12478,84.41811,3.651,7.143
6.24144,84.66757,3.335,6.145
4.8611,83.22069,3.545,7.055
5.77384,77.8323,4.073,8.033
5.33731,74.43961,4.429,8.475
7.22925,70.29853,5.116,9.243
21.39705,46.99874,6.554,12.178
32.89978,34.47572,6.731,11.098
28.75348,32.97894,6.769,10.85
22.93709,29.23701,6.5,11.29
18.20222,37.31959,6.241,10.895
13.63421,43.60605,5.458,9.678
13.02859,46.03415,4.764,8.663
9.75375,54.88175,4.382,8.495
16.64114,50.24175,6.283,10.785
32.34659,55.92949,7.288,12.06
62.95854,44.95314,6.568,10.525
50.91075,56.82756,5.198,10.738
42.76159,65.45896,4.009,8.55
22.93183,85.06671,3.634,7.148
18.37434,89.45725,3.408,6.793
13.67103,94.24693,3.196,6.593
13.72984,91.35317,2.932,6.788
8.6555,91.25338,2.889,7.243
7.08868,93.69812,2.833,6.758
7.61844,93.84779,2.913,7.493
7.94405,92.84994,3.035,6.788
15.2235,79.1794,3.507,7.215
21.30621,66.85595,3.962,9.105
27.80918,50.49121,3.979,10.975
49.22345,21.70324,6.259,11.813
50.72141,17.3127,9.899,16.478
54.49956,11.07614,12.58,17.405
58.97289,6.43613,13.594,18.39
48.45653,16.21506,13.592,17.483
38.13812,26.24346,13.052,16.393
27.22507,39.31529,12.634,16.123
21.62655,55.8796,12.142,15.608
23.97128,27.14152,5.481,8.56
25.21153,24.6469,5.764,10.038
17.17999,34.02669,3.663,6.945
36.07836,22.6013,3.533,6.93
21.39227,39.66454,2.208,4.165
11.95313,48.94454,2.441,5.353
14.80753,44.80347,3.41,6.783
13.11736,38.5669,5.552,12.01
22.55937,30.13507,6.455,18.415
26.60335,29.43658,7.087,19.543
20.34039,36.12217,6.564,25.725
18.24525,37.46927,5.795,15.948
14.9897,43.05723,5.399,12.155
19.9096,39.2654,5.538,15.615
21.6232,36.07228,5.458,13.258
26.19695,29.78582,5.901,13.28
33.83404,22.6512,6.684,17.27
29.60311,26.34324,7.259,20.56
27.05183,24.44733,6.696,14.233
25.87469,20.6555,5.611,9.685
15.71358,30.53421,4.922,8.443
8.57135,39.81422,4.479,7.553
9.96667,44.83673,4.495,9.823
10.16749,47.63071,4.42,7.89
19.45634,52.08777,8.946,14.51
40.01906,36.32174,8.351,13.978
83.92241,12.32345,12.34,21.11
69.43618,28.93765,14.101,24.208
32.55314,59.67143,8.724,15.408
22.30453,72.94284,8.05,16.43
20.47857,74.98843,7.033,14.065
21.91438,70.84735,6.66,14.808
15.87279,79.32908,6.224,12.3
12.30694,74.09036,6.191,13.555
11.33826,74.5394,6.071,11.795
11.38655,71.74542,6.234,16.068
